# regime=balanced
# commands=100000
# seed=42
ADD,B,85,10000,166
ADD,B,86,9995,193
ADD,S,87,10001,11
ADD,B,88,9999,188
ADD,B,89,10000,215
ADD,S,90,10003,194
ADD,S,91,10004,50
ADD,S,92,10001,80
ADD,S,93,10002,192
ADD,S,94,10004,508,127
ADD,B,95,10000,94
ADD,S,96,9998,207
ADD,B,97,9996,11
ADD,S,98,10003,198
ADD,B,99,9998,17
ADD,S,100,10003,169
ADD,S,101,10005,1516,252
CANCEL,92
CANCEL,74
ADD,B,102,9998,107
ADD,S,103,10000,201
ADD,S,104,9999,176
CANCEL,10
ADD,B,105,9996,42
ADD,B,106,9999,75
ADD,B,107,9995,209
ADD,S,108,9999,157
ADD,S,109,10005,161
ADD,B,110,10000,163
ADD,B,111,9997,27
ADD,S,112,9997,37
ADD,S,113,10003,121
CANCEL,103
ADD,S,114,10004,129
ADD,S,115,10001,32
ADD,S,116,9997,181
ADD,B,117,9998,64
ADD,S,118,10004,80
ADD,B,119,10002,152
ADD,S,120,10003,14
CANCEL,70
ADD,B,121,9996,151
ADD,S,122,10004,189
ADD,S,123,10000,90
CANCEL,113
ADD,B,124,10002,195
ADD,S,125,10001,102
CANCEL,3
ADD,B,126,10000,188
ADD,S,127,9998,130
ADD,S,128,9998,230
ADD,B,129,10000,185
CANCEL,57
ADD,S,130,9997,205
ADD,B,131,9997,123
ADD,S,132,10004,1715,571
ADD,B,133,9998,50
ADD,B,134,10001,162
ADD,B,135,10002,230
ADD,B,136,9995,215
ADD,S,137,9998,242
ADD,B,138,9998,162
ADD,S,139,10003,189
ADD,S,140,10003,163
CANCEL,107
ADD,S,141,9997,224
ADD,B,142,9995,157
CANCEL,75
ADD,S,143,10001,121
ADD,S,144,10003,95
ADD,B,145,9998,136
ADD,S,146,10004,380,76
ADD,B,147,9997,221
ADD,S,148,10001,169
ADD,S,149,10001,43
ADD,S,150,10003,171
ADD,B,151,9998,151
ADD,B,152,10000,40
ADD,B,153,9995,190
ADD,S,154,10001,47
ADD,B,155,9998,228
ADD,S,156,10002,224
ADD,S,157,10003,98
ADD,S,158,10002,188
ADD,S,159,9997,1725,287
ADD,S,160,10005,176
ADD,S,161,10001,161
ADD,B,162,9997,1135,378
ADD,S,163,10001,1800,360
ADD,S,164,10002,229
ADD,S,165,10003,19
ADD,B,166,9998,201
CANCEL,47
ADD,B,167,9995,17
CANCEL,162
CANCEL,101
ADD,B,168,10001,212
CANCEL,79
CANCEL,115
ADD,B,169,9996,128
ADD,S,170,10000,129
ADD,B,171,10001,86
ADD,S,172,10003,60
ADD,S,173,9997,157
ADD,S,174,9996,12
ADD,B,175,9995,241
ADD,B,176,9998,58
ADD,B,177,9995,89
ADD,B,178,9995,242
ADD,S,179,9998,234
ADD,S,180,10002,133
ADD,S,181,10002,129
ADD,B,182,9999,195
ADD,S,183,10004,212
ADD,S,184,10003,201
ADD,S,185,10002,69
ADD,S,186,10001,172
ADD,S,187,10000,19
ADD,S,188,9999,44
ADD,S,189,10005,148
ADD,B,190,9995,1202,171
ADD,S,191,9998,123
ADD,S,192,9994,240
ADD,S,193,9995,41
ADD,S,194,9996,162
ADD,B,195,9999,211
ADD,B,196,9996,65
ADD,B,197,9999,162
CANCEL,100
ADD,S,198,10000,16
CANCEL,165
ADD,B,199,10000,23
CANCEL,181
ADD,B,200,9998,37
ADD,B,201,10000,242
ADD,S,202,10000,1180,196
ADD,B,203,9997,365,73
ADD,B,204,10002,150
ADD,S,205,10004,139
ADD,B,206,10000,176
ADD,B,207,9999,221
ADD,S,208,10002,180
ADD,B,209,9997,1903,634
CANCEL,90
ADD,S,210,10004,1350,192
ADD,B,211,9995,118
ADD,B,212,9996,36
ADD,B,213,10001,37
ADD,S,214,9998,216
ADD,B,215,9995,78
CANCEL,153
ADD,S,216,10002,1981,495
ADD,S,217,9997,17
CANCEL,215
ADD,S,218,10001,194
ADD,B,219,9999,168
CANCEL,86
ADD,S,220,10003,65
ADD,B,221,10000,183
ADD,S,222,9998,24
CANCEL,161
ADD,B,223,9998,11
ADD,S,224,9998,68
ADD,S,225,9997,238,39
ADD,S,226,10004,173
ADD,B,227,9998,168
ADD,S,228,9999,160
ADD,B,229,9998,66
ADD,B,230,10001,140
CANCEL,177
ADD,B,231,10000,54
ADD,B,232,10002,203
ADD,S,233,10004,169
ADD,S,234,9998,171
ADD,S,235,10002,89
ADD,B,236,10001,1969,656
ADD,S,237,10004,199
ADD,S,238,10004,92
ADD,B,239,9997,240
ADD,B,240,9999,1649,274
ADD,B,241,9998,208
ADD,B,242,9995,94
CANCEL,209
ADD,B,243,9996,244
ADD,S,244,9997,89
ADD,S,245,10005,199
ADD,B,246,9997,14
ADD,B,247,9998,134
CANCEL,120
CANCEL,178
ADD,B,248,9996,236
ADD,S,249,10004,106
CANCEL,142
ADD,B,250,10000,183
ADD,S,251,10005,69
ADD,S,252,10003,59
ADD,S,253,10002,138
ADD,B,254,9996,74
CANCEL,242
ADD,B,255,9996,82
CANCEL,136
ADD,B,256,10000,66
ADD,S,257,10003,1228,245
ADD,B,258,10000,35
ADD,S,259,10001,1899,316
ADD,B,260,9997,11
ADD,B,261,9999,196
ADD,S,262,9999,41
CANCEL,233
ADD,S,263,9999,14
ADD,B,264,9998,167
ADD,S,265,9998,938,312
ADD,B,266,9997,992,198
ADD,B,267,10000,197
ADD,B,268,9995,44
CANCEL,255
ADD,B,269,9995,188
ADD,B,270,10000,127
CANCEL,156
CANCEL,157
ADD,S,271,10004,218
ADD,S,272,9998,101
ADD,B,273,9998,214
ADD,S,274,10003,57
ADD,S,275,10004,31
ADD,B,276,9999,92
CANCEL,205
ADD,S,277,10005,186
ADD,S,278,9999,121
ADD,B,279,10003,141
ADD,B,280,9999,183
ADD,B,281,10001,103
ADD,B,282,9995,104
ADD,B,283,9996,90
ADD,B,284,10000,137
ADD,B,285,9998,64
ADD,S,286,10003,44
ADD,S,287,9998,32
ADD,S,288,10005,1310,262
ADD,B,289,9995,213
ADD,B,290,10001,70
ADD,B,291,9996,215
ADD,B,292,10000,1015,126
ADD,S,293,10004,849,106
CANCEL,247
ADD,S,294,9998,56
ADD,B,295,10000,142
CANCEL,140
CANCEL,167
ADD,S,296,10002,151
ADD,S,297,10000,53
ADD,B,298,10003,164
ADD,B,299,10000,1513,216
ADD,B,300,9997,17
ADD,S,301,10002,216
ADD,S,302,10000,50
ADD,S,303,10002,90
ADD,S,304,10002,43
ADD,B,305,9997,125
ADD,B,306,10002,117
ADD,B,307,9996,58
ADD,S,308,10003,88
ADD,B,309,9996,71
ADD,S,310,9999,235
ADD,S,311,10000,120
CANCEL,184
ADD,S,312,10003,1350,337
ADD,S,313,9998,150
ADD,B,314,10001,213
ADD,S,315,10001,112
ADD,B,316,10003,131
ADD,B,317,9996,248
ADD,B,318,9996,86
ADD,S,319,10002,14
ADD,B,320,9996,240
ADD,B,321,9998,210
ADD,B,322,9996,144
ADD,S,323,9998,156
ADD,B,324,10002,48
ADD,B,325,9996,233
ADD,B,326,9996,93
ADD,S,327,10002,127
ADD,S,328,10005,194
ADD,S,329,10001,81
ADD,B,330,9998,190
ADD,S,331,10002,249
ADD,S,332,10004,107
ADD,S,333,10001,83
ADD,B,334,9997,201
ADD,B,335,9998,188
ADD,B,336,9996,22
ADD,B,337,10000,94
ADD,B,338,9999,1327,331
ADD,S,339,10001,83
ADD,B,340,10000,69
ADD,B,341,9999,224
CANCEL,339
CANCEL,329
ADD,S,342,9998,247
ADD,B,343,10003,247
ADD,S,344,10005,136
ADD,B,345,9997,217
CANCEL,139
ADD,S,346,10000,212
ADD,B,347,10003,221
ADD,S,348,9998,487,81
ADD,B,349,10002,202
ADD,S,350,10005,76
ADD,B,351,10001,50
ADD,S,352,10005,85
ADD,B,353,10001,126
ADD,S,354,10004,203
ADD,B,355,9995,233
ADD,S,356,10002,1355,451
CANCEL,274
ADD,B,357,9999,228
ADD,B,358,9995,33
ADD,S,359,10003,116
ADD,B,360,9995,195
CANCEL,185
ADD,B,361,10000,189
CANCEL,60
ADD,B,362,9997,1037,259
ADD,S,363,10003,244
ADD,S,364,9998,44
ADD,S,365,9998,42
ADD,B,366,10000,128
ADD,S,367,10001,98
CANCEL,163
ADD,B,368,10003,206
ADD,B,369,10001,18
ADD,B,370,10001,69
ADD,B,371,10002,244
ADD,S,372,10005,70
ADD,B,373,9996,86
ADD,B,374,9997,22
ADD,S,375,10002,114
CANCEL,322
CANCEL,276
ADD,B,376,9995,128
ADD,S,377,10004,109
ADD,B,378,10000,226
ADD,B,379,10002,164
CANCEL,132
CANCEL,253
ADD,S,380,10000,58
ADD,B,381,9997,188
ADD,B,382,9999,208
ADD,S,383,10002,102
ADD,S,384,10005,224
ADD,B,385,9997,1969,492
ADD,B,386,9996,116
ADD,B,387,9997,72
ADD,S,388,10003,174
ADD,S,389,9999,194
ADD,B,390,9996,25
ADD,B,391,9995,213,35
CANCEL,264
CANCEL,220
CANCEL,385
ADD,B,392,9995,243
ADD,S,393,9998,13
CANCEL,288
ADD,S,394,9998,216
ADD,B,395,10001,71
CANCEL,277
ADD,S,396,10000,113
ADD,B,397,9999,221
ADD,B,398,10002,131
CANCEL,22
ADD,B,399,9997,94
ADD,B,400,10000,240
ADD,S,401,10000,81
ADD,B,402,10002,624,89
CANCEL,350
ADD,S,403,10000,227
ADD,S,404,10005,186
ADD,S,405,9999,29
ADD,S,406,10002,759,126
ADD,S,407,10003,184
ADD,S,408,9998,73
ADD,B,409,9997,172
CANCEL,344
ADD,B,410,10003,204
ADD,B,411,10003,152
ADD,B,412,10003,162
ADD,S,413,10000,109
ADD,B,414,9999,53
CANCEL,309
ADD,B,415,10003,86
ADD,B,416,9999,136
ADD,B,417,9999,111
ADD,S,418,10002,120
ADD,B,419,9996,61
ADD,B,420,9998,187
ADD,B,421,9998,110
ADD,B,422,9996,206
ADD,S,423,10001,84
ADD,B,424,9997,45
ADD,B,425,9999,212
ADD,S,426,10003,146
ADD,S,427,10002,217
ADD,B,428,10001,100
CANCEL,109
ADD,S,429,10002,120
CANCEL,196
ADD,B,430,9997,183
ADD,B,431,10000,85
ADD,B,432,10004,89
ADD,B,433,9998,122
ADD,S,434,10002,1655,551
CANCEL,334
ADD,B,435,9995,54
ADD,S,436,10003,113
ADD,B,437,9997,198
ADD,B,438,9997,190
ADD,S,439,10000,214
ADD,B,440,9999,77
ADD,S,441,10005,109
ADD,B,442,9997,218
ADD,S,443,10004,474,94
CANCEL,320
CANCEL,357
ADD,S,444,10001,118
CANCEL,433
ADD,B,445,9997,57
ADD,S,446,10002,134
CANCEL,362
ADD,S,447,10003,225
ADD,B,448,10001,66
ADD,S,449,9999,127
ADD,S,450,10000,78
ADD,S,451,10000,122
ADD,S,452,9998,86
ADD,B,453,9998,32
ADD,B,454,9999,198
ADD,S,455,10004,52
ADD,B,456,10000,146
ADD,B,457,9995,156
ADD,B,458,10002,80
ADD,B,459,9999,192
ADD,B,460,9995,46
ADD,S,461,10003,172
ADD,B,462,9995,249
ADD,S,463,10002,232
ADD,B,464,9997,188
ADD,B,465,9997,119
ADD,S,466,10002,157
CANCEL,418
ADD,B,467,10004,127
CANCEL,245
ADD,B,468,9997,186
ADD,S,469,9999,938,187
CANCEL,249
CANCEL,331
ADD,B,470,10000,10
ADD,B,471,10002,123
CANCEL,356
ADD,S,472,10003,984,328
ADD,B,473,10003,45
ADD,B,474,9995,145
ADD,B,475,9995,201
CANCEL,391
ADD,S,476,10000,45
ADD,S,477,10003,45
ADD,B,478,10002,165
ADD,B,479,9995,62
ADD,B,480,9998,210
ADD,B,481,10000,173
ADD,B,482,9998,230
ADD,S,483,10005,130
ADD,B,484,10002,641,213
ADD,S,485,10005,206
ADD,S,486,9998,49
ADD,S,487,10000,49
ADD,S,488,10005,26
ADD,S,489,10001,376,62
CANCEL,485
ADD,S,490,10005,40
CANCEL,239
ADD,B,491,9998,210
ADD,S,492,10000,233
ADD,B,493,10000,119
ADD,B,494,9996,137
ADD,S,495,9997,50
ADD,B,496,9995,68
ADD,B,497,10000,130
ADD,B,498,10001,243
ADD,S,499,10000,194
ADD,B,500,10000,240
CANCEL,293
ADD,B,501,10000,231
ADD,S,502,10004,104
ADD,S,503,10001,161
ADD,B,504,9996,72
CANCEL,406
CANCEL,462
ADD,B,505,10000,106
ADD,S,506,9998,117
ADD,B,507,9999,33
CANCEL,304
ADD,S,508,10002,201
CANCEL,190
ADD,S,509,9998,1556,389
ADD,S,510,10003,198
ADD,S,511,10000,44
ADD,B,512,10000,90
ADD,S,513,10001,128
ADD,B,514,10003,190
ADD,B,515,10002,192
ADD,S,516,10000,76
ADD,B,517,10001,152
ADD,B,518,10002,45
CANCEL,144
ADD,B,519,10003,171
ADD,B,520,9998,29
CANCEL,150
CANCEL,442
ADD,B,521,9998,128
CANCEL,510
ADD,S,522,10003,54
ADD,B,523,9997,18
ADD,B,524,9997,150
ADD,B,525,9999,174
ADD,B,526,9996,107
ADD,S,527,10003,154
ADD,S,528,10000,66
CANCEL,352
CANCEL,459
ADD,B,529,10000,71
ADD,B,530,9999,214
ADD,B,531,10004,198
ADD,B,532,9998,154
CANCEL,282
ADD,S,533,10001,33
CANCEL,308
CANCEL,468
CANCEL,289
ADD,S,534,10002,502,71
ADD,B,535,9996,28
ADD,S,536,10002,44
ADD,S,537,10003,54
ADD,S,538,9998,106
ADD,S,539,9997,1637,233
ADD,B,540,10002,166
ADD,B,541,9999,29
ADD,S,542,9999,181
ADD,S,543,10002,187
CANCEL,336
ADD,B,544,10003,52
ADD,S,545,10002,35
ADD,B,546,10002,18
ADD,S,547,10000,548,91
CANCEL,175
ADD,B,548,9996,190
CANCEL,268
ADD,S,549,9999,58
ADD,S,550,10002,22
ADD,S,551,9998,379,75
ADD,S,552,9999,173
ADD,B,553,10000,111
ADD,S,554,9997,104
ADD,S,555,9999,129
ADD,S,556,10001,180
CANCEL,420
ADD,S,557,10004,25
ADD,S,558,10005,131
ADD,B,559,10000,228
ADD,B,560,10001,52
ADD,B,561,10001,1599,266
ADD,B,562,9998,196
ADD,B,563,10004,93
ADD,S,564,10000,169
ADD,S,565,10001,160
ADD,B,566,9996,211
ADD,S,567,10002,134
ADD,S,568,10000,168
ADD,S,569,10000,22
ADD,S,570,10000,213
ADD,S,571,10005,232
ADD,S,572,10003,92
ADD,S,573,10000,64
ADD,S,574,10004,220
CANCEL,260
CANCEL,522
ADD,B,575,10002,73
CANCEL,118
ADD,B,576,9997,172
ADD,B,577,10003,55
ADD,S,578,10002,224
ADD,B,579,9997,1948,278
ADD,B,580,9995,62
ADD,S,581,10005,470,58
CANCEL,25
ADD,S,582,10005,118
ADD,S,583,10001,183
ADD,S,584,10000,179
ADD,S,585,10004,86
ADD,S,586,10000,230
ADD,S,587,9997,240
CANCEL,465
ADD,B,588,9995,85
ADD,S,589,10005,1650,235
ADD,S,590,10001,173
ADD,S,591,10001,234
ADD,S,592,9998,195
ADD,B,593,9998,66
ADD,S,594,10002,159
ADD,B,595,9995,168
CANCEL,321
ADD,S,596,10003,1949,487
CANCEL,328
ADD,S,597,9996,30
ADD,B,598,10000,760,190
ADD,B,599,9999,205
ADD,B,600,9995,119
ADD,S,601,9998,105
ADD,S,602,10004,183
CANCEL,374
ADD,S,603,10000,160
ADD,B,604,9998,126
ADD,S,605,10005,97
ADD,S,606,10001,242
ADD,S,607,10000,43
ADD,B,608,9999,192
ADD,B,609,9995,146
ADD,B,610,9995,22
ADD,S,611,10000,131
ADD,B,612,9995,1061,132
CANCEL,562
ADD,B,613,10000,168
CANCEL,248
ADD,S,614,10000,222
ADD,B,615,9997,20
ADD,B,616,9997,10
CANCEL,212
ADD,S,617,10000,29
ADD,B,618,9995,85
ADD,B,619,10001,228
ADD,S,620,10000,1752,584
CANCEL,273
ADD,B,621,9997,78
ADD,B,622,9998,112
ADD,S,623,10003,132
ADD,B,624,10002,226
CANCEL,490
ADD,S,625,10005,166
ADD,S,626,10005,196
ADD,B,627,9997,115
ADD,B,628,9998,1978,247
ADD,B,629,9995,142
ADD,B,630,9995,98
ADD,S,631,9997,166
CANCEL,623
ADD,S,632,10001,1206,241
ADD,S,633,9999,106
ADD,B,634,10001,124
CANCEL,557
ADD,B,635,9995,36
ADD,B,636,10000,212
ADD,S,637,10004,181
ADD,S,638,10000,226
ADD,S,639,10002,39
CANCEL,632
ADD,S,640,10005,84
ADD,S,641,10000,136
CANCEL,483
CANCEL,616
CANCEL,254
ADD,S,642,9999,37
ADD,B,643,9995,207
ADD,S,644,10004,137
CANCEL,122
ADD,S,645,10003,209
ADD,B,646,9999,42
CANCEL,640
ADD,S,647,10003,165
ADD,B,648,9998,125
ADD,B,649,9995,141
ADD,S,650,10004,61
ADD,S,651,10005,191
ADD,B,652,9995,191
CANCEL,460
ADD,S,653,10004,226
ADD,B,654,10000,23
ADD,B,655,9999,184
ADD,B,656,9998,148
CANCEL,534
CANCEL,648
ADD,B,657,9996,140
ADD,S,658,10000,109
ADD,S,659,10000,714,178
ADD,S,660,10005,175
ADD,B,661,9999,55
ADD,B,662,10000,40
ADD,S,663,10002,159
ADD,B,664,9995,20
CANCEL,441
ADD,S,665,10004,28
ADD,S,666,10001,211
ADD,S,667,10003,653,163
ADD,S,668,10001,168
ADD,B,669,10001,241
ADD,B,670,9995,107
ADD,B,671,9996,16
ADD,S,672,10004,21
ADD,B,673,10000,52
ADD,B,674,9999,208
ADD,S,675,10001,189
ADD,S,676,10000,49
CANCEL,664
ADD,B,677,10000,152
CANCEL,376
ADD,S,678,10005,90
CANCEL,653
CANCEL,15
ADD,B,679,9996,1937,645
ADD,B,680,9995,32
ADD,S,681,10005,520,74
ADD,S,682,10004,172
CANCEL,657
ADD,S,683,10000,152
CANCEL,121
CANCEL,625
ADD,B,684,9995,195
ADD,S,685,10004,57
ADD,S,686,9999,155
ADD,S,687,10000,27
ADD,B,688,9997,101
CANCEL,655
ADD,S,689,10001,125
ADD,S,690,10001,103
ADD,S,691,9998,66
ADD,S,692,10002,197
ADD,S,693,10002,134
ADD,B,694,10000,229
ADD,B,695,9995,354,118
ADD,B,696,9996,161
ADD,B,697,9996,148
ADD,B,698,9999,160
ADD,S,699,9997,111
ADD,B,700,9996,203
ADD,S,701,9997,178
ADD,B,702,9997,20
ADD,S,703,9998,20
ADD,S,704,10003,20
ADD,S,705,9997,80
ADD,S,706,10004,177
ADD,B,707,9997,67
ADD,S,708,10002,133
ADD,B,709,9999,68
CANCEL,650
ADD,B,710,10001,219
CANCEL,384
ADD,S,711,10003,132
ADD,B,712,9997,288,72
ADD,B,713,10002,1372,343
CANCEL,409
ADD,S,714,10004,234
ADD,S,715,10001,130
ADD,B,716,10001,213
ADD,B,717,9996,195
ADD,S,718,10000,108
CANCEL,78
ADD,S,719,10004,1174,167
ADD,B,720,10002,164
ADD,B,721,9995,143
ADD,B,722,9997,215
ADD,S,723,10005,224
ADD,B,724,9998,69
ADD,B,725,9996,58
CANCEL,704
ADD,B,726,9997,186
ADD,S,727,10001,159
ADD,S,728,10004,184
ADD,B,729,9996,104
ADD,S,730,10002,208
ADD,B,731,9995,68
ADD,B,732,10003,96
ADD,B,733,10003,386,96
ADD,S,734,9998,30
ADD,S,735,10003,143
ADD,B,736,9999,122
CANCEL,671
ADD,S,737,9997,188
ADD,B,738,9998,10
ADD,B,739,9997,111
ADD,B,740,9995,245
CANCEL,435
ADD,S,741,10002,59
ADD,S,742,10002,139
CANCEL,216
ADD,S,743,10004,234
ADD,S,744,10003,207
ADD,S,745,10003,239
ADD,B,746,9998,1497,374
ADD,B,747,9997,142
ADD,S,748,9998,201
ADD,B,749,9999,100
ADD,S,750,9997,242
CANCEL,714
CANCEL,715
ADD,S,751,9998,224
ADD,B,752,10000,183
ADD,S,753,10004,227
ADD,S,754,10004,135
CANCEL,729
ADD,S,755,10004,144
ADD,S,756,10000,110
ADD,B,757,10000,127
ADD,B,758,10001,35
ADD,S,759,9999,130
ADD,S,760,10003,117
ADD,S,761,10003,56
ADD,B,762,9995,70
ADD,S,763,9998,216
CANCEL,550
ADD,S,764,10002,229
ADD,S,765,9998,1866,373
ADD,B,766,9998,102
ADD,S,767,10003,232
ADD,B,768,9995,54
ADD,S,769,10005,208
ADD,B,770,9998,47
ADD,S,771,10004,227
ADD,B,772,10001,177
ADD,S,773,10003,123
ADD,S,774,10004,115
CANCEL,91
CANCEL,419
ADD,B,775,10002,26
ADD,S,776,10000,144
ADD,B,777,10002,177
ADD,S,778,10001,123
ADD,B,779,9999,1558,311
ADD,S,780,10003,148
ADD,S,781,9997,161
ADD,S,782,10005,242
ADD,B,783,9997,115
ADD,S,784,9997,227
CANCEL,457
ADD,B,785,9997,132
ADD,S,786,10004,11
ADD,B,787,9996,73
CANCEL,746
ADD,S,788,9999,71
ADD,S,789,10005,78
ADD,B,790,10002,126
ADD,S,791,10003,14
CANCEL,647
CANCEL,269
ADD,B,792,9995,384,96
CANCEL,392
ADD,S,793,10003,128
ADD,B,794,9999,1788,298
CANCEL,615
CANCEL,437
ADD,B,795,10003,207
ADD,B,796,10000,198
ADD,B,797,9995,249
ADD,B,798,9996,74
ADD,S,799,10000,65
ADD,B,800,9998,1826,365
ADD,S,801,10000,158
ADD,S,802,10001,32
ADD,S,803,9997,204
ADD,B,804,9999,212
CANCEL,629
ADD,S,805,10003,15
ADD,S,806,10002,134
ADD,S,807,10003,57
ADD,S,808,10002,163
ADD,B,809,10000,219
ADD,S,810,10005,197
CANCEL,82
ADD,S,811,10001,26
ADD,S,812,9998,151
CANCEL,466
ADD,S,813,9998,21
ADD,B,814,10001,134
CANCEL,160
ADD,S,815,10004,161
ADD,S,816,9998,627,78
ADD,B,817,9995,1342,167
ADD,S,818,10005,1463,292
ADD,B,819,10000,142
CANCEL,767
ADD,S,820,9998,155
ADD,B,821,9996,37
ADD,S,822,10005,236
CANCEL,793
CANCEL,581
ADD,B,823,9996,100
ADD,S,824,10003,120
ADD,S,825,10004,106
ADD,S,826,10003,111
CANCEL,169
ADD,B,827,9998,654,163
ADD,B,828,9995,245
ADD,B,829,10002,45
ADD,B,830,10002,1018,145
ADD,B,831,9997,221
ADD,B,832,9998,1855,265
ADD,B,833,9998,219
ADD,B,834,9999,227
ADD,B,835,9995,88
ADD,S,836,10001,188
ADD,B,837,9997,202
ADD,B,838,10002,47
CANCEL,257
ADD,B,839,9998,1227,204
ADD,B,840,9997,134
ADD,B,841,9995,72
CANCEL,800
ADD,B,842,10002,99
CANCEL,558
ADD,B,843,9999,167
ADD,S,844,10003,1875,468
CANCEL,579
CANCEL,783
ADD,B,845,9999,247
CANCEL,832
ADD,B,846,10000,130
CANCEL,407
ADD,B,847,10003,150
ADD,B,848,9995,1393,174
ADD,S,849,9999,188
ADD,B,850,10000,1552,310
ADD,S,851,10000,236
ADD,B,852,9996,35
ADD,S,853,10004,607,86
ADD,B,854,10004,135
ADD,B,855,10004,170
ADD,S,856,10005,109
ADD,B,857,9998,97
ADD,B,858,10003,183
ADD,B,859,9996,89
ADD,S,860,10001,45
ADD,B,861,9998,240
ADD,B,862,9999,154
ADD,S,863,9998,40
CANCEL,843
ADD,B,864,9997,87
ADD,S,865,10000,57
CANCEL,740
ADD,B,866,9999,101
CANCEL,823
ADD,S,867,10002,109
ADD,B,868,10001,1765,588
ADD,S,869,9999,203
ADD,B,870,9997,135
ADD,S,871,10003,20
ADD,S,872,10003,200
ADD,B,873,9997,234
CANCEL,447
ADD,S,874,10000,142
ADD,B,875,10003,87
ADD,S,876,10003,245
CANCEL,693
ADD,S,877,10003,1225,408
CANCEL,728
ADD,B,878,9998,55
ADD,B,879,10000,187
ADD,B,880,10000,1646,274
ADD,B,881,9997,140
ADD,B,882,9997,549,109
ADD,B,883,10002,192
CANCEL,527
ADD,S,884,10001,43
ADD,B,885,9998,1219,203
ADD,B,886,9997,160
ADD,S,887,10000,11
ADD,S,888,10004,63
CANCEL,354
CANCEL,589
CANCEL,867
CANCEL,735
ADD,S,889,10000,1053,263
CANCEL,502
ADD,B,890,9995,248
CANCEL,833
ADD,S,891,10000,225
ADD,S,892,10000,80
ADD,S,893,10005,24
CANCEL,817
ADD,B,894,9995,211
ADD,S,895,10002,157
ADD,S,896,10004,143
ADD,S,897,10001,69
ADD,B,898,10001,213
CANCEL,873
ADD,S,899,10002,216
ADD,B,900,9995,212
CANCEL,535
ADD,S,901,10000,97
ADD,B,902,9999,96
ADD,S,903,10000,133
CANCEL,678
ADD,S,904,10003,24
ADD,S,905,10005,147
CANCEL,743
ADD,S,906,10000,17
ADD,S,907,10001,109
CANCEL,307
ADD,S,908,10002,79
ADD,S,909,10002,87
ADD,S,910,9999,209
ADD,B,911,10000,241
ADD,B,912,9997,144
ADD,S,913,10000,250
ADD,B,914,10001,192
ADD,B,915,10002,162
ADD,S,916,10000,206
ADD,S,917,9999,63
ADD,B,918,9996,122
ADD,S,919,9999,169
ADD,B,920,10003,79
CANCEL,818
ADD,B,921,10003,96
ADD,B,922,10003,22
CANCEL,211
CANCEL,637
CANCEL,768
ADD,S,923,10002,60
ADD,B,924,9997,33
ADD,S,925,9999,191
ADD,S,926,10000,239
ADD,S,927,10005,94
ADD,S,928,10000,431,86
ADD,B,929,9998,42
ADD,S,930,10000,176
CANCEL,571
ADD,S,931,10001,150
CANCEL,706
ADD,S,932,9998,210
